x,y,layer1,layer2,alpha
223,129,8,3,0.50
224,129,8,3,0.80
225,129,8,3,0.30
226,129,8,255,0.00
227,129,8,4,0.00
228,129,8,4,1.00
229,129,8,4,1.00
230,129,8,255,0.00
231,129,8,255,0.00
232,129,8,255,0.00
233,129,8,255,0.00
234,129,8,255,0.00
235,129,8,255,0.00
236,129,8,255,0.00
237,129,8,255,0.00
238,129,8,255,0.00
239,129,8,255,0.00
240,129,8,255,0.00
241,129,8,255,0.00
242,129,8,255,0.00
243,129,8,255,0.00
244,129,8,255,0.00
245,129,8,255,0.00
246,129,8,255,0.00
247,129,8,255,0.00
248,129,8,255,0.00
249,129,8,255,0.00
250,129,8,255,0.00
251,129,8,255,0.00
252,129,8,255,0.00
253,129,8,255,0.00
254,129,8,255,0.00
255,129,8,255,0.00
0,130,8,255,0.00
1,130,8,255,0.00
2,130,8,255,0.00
3,130,8,255,0.00
4,130,8,255,0.00
5,130,8,255,0.00
6,130,8,255,0.00
7,130,8,255,0.00
8,130,8,255,0.00
9,130,8,255,0.00
10,130,8,255,0.00
11,130,8,255,0.00
12,130,8,255,0.00
13,130,8,255,0.00
14,130,8,255,0.00
15,130,8,255,0.00
16,130,8,255,0.00
17,130,8,255,0.00
18,130,8,255,0.00
19,130,8,255,0.00
20,130,8,255,0.00
21,130,8,255,0.00
22,130,8,255,0.00
23,130,8,255,0.00
24,130,8,255,0.00
25,130,8,255,0.00
26,130,8,255,0.00
27,130,8,255,0.00
28,130,8,255,0.00
29,130,8,255,0.00
30,130,8,255,0.00
31,130,8,255,0.00
32,130,8,255,0.00
33,130,8,255,0.00
34,130,8,255,0.00
35,130,8,255,0.00
36,130,8,255,0.00
37,130,8,255,0.00
38,130,8,255,0.00
39,130,8,255,0.00
40,130,8,255,0.00
41,130,8,255,0.00
42,130,8,255,0.00
43,130,8,255,0.00
44,130,8,255,0.00
45,130,8,255,0.00
46,130,8,255,0.00
47,130,8,255,0.00
48,130,8,255,0.00
49,130,8,255,0.00
50,130,8,255,0.00
51,130,8,255,0.00
52,130,8,255,0.00
53,130,8,255,0.00
54,130,8,255,0.00
55,130,8,255,0.00
56,130,8,255,0.00
57,130,8,255,0.00
58,130,8,255,0.00
59,130,8,255,0.00
60,130,8,255,0.00
61,130,8,255,0.00
62,130,8,255,0.00
63,130,8,255,0.00
64,130,8,255,0.00
65,130,8,255,0.00
66,130,8,255,0.00
67,130,8,255,0.00
68,130,8,255,0.00
69,130,8,255,0.00
70,130,8,255,0.00
71,130,8,255,0.00
72,130,8,255,0.00
73,130,8,255,0.00
74,130,8,255,0.00
75,130,8,255,0.00
76,130,8,255,0.00
77,130,8,255,0.00
78,130,8,255,0.00
79,130,8,255,0.00
80,130,8,255,0.00
81,130,8,255,0.00
82,130,8,255,0.00
83,130,8,255,0.00
84,130,8,255,0.00
85,130,8,255,0.00
86,130,8,255,0.00
87,130,8,255,0.00
88,130,8,255,0.00
89,130,8,255,0.00
90,130,8,255,0.00
91,130,8,255,0.00
92,130,8,255,0.00
93,130,8,255,0.00
94,130,8,255,0.00
95,130,8,255,0.00
96,130,8,255,0.00
97,130,8,255,0.00
98,130,8,255,0.00
99,130,8,255,0.00
100,130,8,255,0.00
101,130,8,255,0.00
102,130,8,255,0.00
103,130,8,255,0.00
104,130,8,255,0.00
105,130,8,255,0.00
106,130,8,255,0.00
107,130,8,255,0.00
108,130,8,255,0.00
109,130,8,255,0.00
110,130,8,255,0.00
111,130,8,255,0.00
112,130,8,255,0.00
113,130,8,255,0.00
114,130,8,255,0.00
115,130,8,255,0.00
116,130,8,255,0.00
117,130,8,255,0.00
118,130,8,255,0.00
119,130,8,255,0.00
120,130,8,255,0.00
121,130,8,255,0.00
122,130,8,255,0.00
123,130,7,255,0.00
124,130,8,255,0.00
125,130,8,255,0.00
126,130,8,255,0.00
127,130,8,255,0.00
128,130,8,2,0.00
129,130,8,2,0.40
130,130,8,2,1.00
131,130,8,2,0.70
132,130,8,255,0.00
133,130,8,255,0.00
134,130,8,255,0.00
135,130,8,255,0.00
136,130,8,255,0.00
137,130,8,255,0.00
138,130,8,255,0.00
139,130,8,255,0.00
140,130,8,255,0.00
141,130,8,255,0.00
142,130,8,255,0.00
143,130,8,255,0.00
144,130,8,255,0.00
145,130,8,255,0.00
146,130,8,255,0.00
147,130,8,255,0.00
148,130,8,255,0.00
149,130,8,255,0.00
150,130,8,255,0.00
151,130,8,255,0.00
152,130,8,255,0.00
153,130,8,255,0.00
154,130,8,255,0.00
155,130,8,255,0.00
156,130,8,255,0.00
157,130,8,255,0.00
158,130,8,255,0.00
159,130,8,255,0.00
160,130,8,255,0.00
161,130,8,255,0.00
162,130,8,255,0.00
163,130,8,255,0.00
164,130,8,255,0.00
165,130,8,255,0.00
166,130,8,255,0.00
167,130,8,255,0.00
168,130,8,255,0.00
169,130,8,255,0.00
170,130,8,255,0.00
171,130,8,255,0.00
172,130,8,255,0.00
173,130,8,255,0.00
174,130,8,6,0.00
175,130,8,6,0.40
176,130,8,6,0.40
177,130,8,6,0.00
178,130,8,255,0.00
179,130,8,255,0.00
180,130,8,6,0.00
181,130,8,6,0.00
182,130,8,6,0.30
183,130,8,6,0.30
184,130,8,6,0.00
185,130,8,6,0.40
186,130,8,6,0.40
187,130,8,6,0.30
188,130,8,6,1.00
189,130,8,6,0.70
190,130,8,255,0.00
191,130,8,255,0.00
192,130,8,255,0.00
193,130,8,255,0.00
194,130,8,255,0.00
195,130,8,255,0.00
196,130,8,255,0.00
197,130,8,255,0.00
198,130,8,255,0.00
199,130,8,255,0.00
200,130,8,255,0.00
201,130,8,255,0.00
202,130,8,255,0.00
203,130,8,255,0.00
204,130,8,255,0.00
205,130,8,255,0.00
206,130,8,255,0.00
207,130,8,255,0.00
208,130,8,255,0.00
209,130,8,255,0.00
210,130,8,255,0.00
211,130,8,255,0.00
212,130,8,255,0.00
213,130,8,255,0.00
214,130,8,255,0.00
215,130,8,255,0.00
216,130,8,4,0.00
217,130,8,4,1.00
218,130,8,4,1.00
219,130,8,255,0.00
220,130,8,255,0.00
221,130,8,255,0.00
222,130,8,3,0.00
223,130,8,3,0.50
224,130,8,3,0.50
225,130,8,3,0.00
226,130,8,255,0.00
227,130,8,4,0.00
228,130,8,4,1.00
229,130,8,4,1.00
230,130,8,255,0.00
231,130,8,255,0.00
232,130,8,255,0.00
233,130,8,255,0.00
234,130,8,255,0.00
235,130,8,255,0.00
236,130,8,255,0.00
237,130,8,255,0.00
238,130,8,255,0.00
239,130,8,255,0.00
240,130,8,255,0.00
241,130,8,255,0.00
242,130,8,255,0.00
243,130,8,255,0.00
244,130,8,255,0.00
245,130,8,255,0.00
246,130,8,255,0.00
247,130,8,255,0.00
248,130,8,255,0.00
249,130,8,255,0.00
250,130,8,255,0.00
251,130,8,255,0.00
252,130,8,255,0.00
253,130,8,255,0.00
254,130,8,255,0.00
255,130,8,255,0.00
0,131,8,255,0.00
1,131,8,255,0.00
2,131,8,255,0.00
3,131,8,255,0.00
4,131,8,255,0.00
5,131,8,255,0.00
6,131,8,255,0.00
7,131,8,255,0.00
8,131,8,255,0.00
9,131,8,255,0.00
10,131,8,255,0.00
11,131,8,255,0.00
12,131,8,255,0.00
13,131,8,255,0.00
14,131,8,255,0.00
15,131,8,255,0.00
16,131,8,255,0.00
17,131,8,255,0.00
18,131,8,255,0.00
19,131,8,255,0.00
20,131,8,255,0.00
21,131,8,255,0.00
22,131,8,255,0.00
23,131,8,255,0.00
24,131,8,255,0.00
25,131,8,255,0.00
26,131,8,255,0.00
27,131,8,255,0.00
28,131,8,255,0.00
29,131,8,255,0.00
30,131,8,255,0.00
31,131,8,255,0.00
32,131,8,255,0.00
33,131,8,255,0.00
34,131,8,255,0.00
35,131,8,255,0.00
36,131,8,255,0.00
37,131,8,255,0.00
38,131,8,255,0.00
39,131,8,255,0.00
40,131,8,255,0.00
41,131,8,255,0.00
42,131,8,255,0.00
43,131,8,255,0.00
44,131,8,255,0.00
45,131,8,255,0.00
46,131,8,255,0.00
47,131,8,255,0.00
48,131,8,255,0.00
49,131,8,255,0.00
50,131,8,255,0.00
51,131,8,255,0.00
52,131,8,255,0.00
53,131,8,255,0.00
54,131,8,255,0.00
55,131,8,255,0.00
56,131,8,255,0.00
57,131,8,255,0.00
58,131,8,255,0.00
59,131,8,255,0.00
60,131,8,255,0.00
61,131,8,255,0.00
62,131,8,255,0.00
63,131,8,255,0.00
64,131,8,255,0.00
65,131,8,255,0.00
66,131,8,255,0.00
67,131,8,255,0.00
68,131,8,255,0.00
69,131,8,255,0.00
70,131,8,255,0.00
71,131,8,255,0.00
72,131,8,255,0.00
73,131,8,255,0.00
74,131,8,255,0.00
75,131,8,255,0.00
76,131,8,255,0.00
77,131,8,255,0.00
78,131,8,255,0.00
79,131,8,255,0.00
80,131,8,255,0.00
81,131,8,255,0.00
82,131,8,255,0.00
83,131,8,255,0.00
84,131,8,255,0.00
85,131,8,255,0.00
86,131,8,255,0.00
87,131,8,255,0.00
88,131,8,255,0.00
89,131,8,255,0.00
90,131,8,255,0.00
91,131,8,255,0.00
92,131,8,255,0.00
93,131,8,255,0.00
94,131,8,255,0.00
95,131,8,255,0.00
96,131,8,255,0.00
97,131,8,255,0.00
98,131,8,255,0.00
99,131,8,255,0.00
100,131,8,255,0.00
101,131,8,255,0.00
102,131,8,255,0.00
103,131,8,255,0.00
104,131,8,255,0.00
105,131,8,255,0.00
106,131,8,255,0.00
107,131,8,255,0.00
108,131,8,255,0.00
109,131,8,255,0.00
110,131,8,255,0.00
111,131,8,255,0.00
112,131,8,255,0.00
113,131,8,255,0.00
114,131,8,255,0.00
115,131,8,255,0.00
116,131,8,255,0.00
117,131,8,255,0.00
118,131,8,255,0.00
119,131,8,255,0.00
120,131,8,255,0.00
121,131,8,255,0.00
122,131,8,255,0.00
123,131,7,255,0.00
124,131,8,255,0.00
125,131,8,255,0.00
126,131,8,255,0.00
127,131,8,255,0.00
128,131,8,2,0.00
129,131,8,2,1.00
130,131,8,2,1.00
131,131,8,2,0.40
132,131,8,255,0.00
133,131,8,255,0.00
134,131,8,255,0.00
135,131,8,255,0.00
136,131,8,255,0.00
137,131,8,255,0.00
138,131,8,255,0.00
139,131,8,255,0.00
140,131,8,255,0.00
141,131,8,255,0.00
142,131,8,255,0.00
143,131,8,255,0.00
144,131,8,255,0.00
145,131,8,255,0.00
146,131,8,255,0.00
147,131,8,255,0.00
148,131,8,255,0.00
149,131,8,255,0.00
150,131,8,255,0.00
151,131,8,255,0.00
152,131,8,255,0.00
153,131,8,255,0.00
154,131,8,255,0.00
155,131,8,255,0.00
156,131,8,255,0.00
157,131,8,255,0.00
158,131,8,255,0.00
159,131,8,255,0.00
160,131,8,255,0.00
161,131,8,255,0.00
162,131,8,255,0.00
163,131,8,255,0.00
164,131,8,255,0.00
165,131,8,255,0.00
166,131,8,255,0.00
167,131,8,255,0.00
168,131,8,255,0.00
169,131,8,255,0.00
170,131,8,255,0.00
171,131,8,255,0.00
172,131,8,255,0.00
173,131,8,255,0.00
174,131,8,6,0.00
175,131,8,6,0.60
176,131,8,6,1.00
177,131,8,6,0.40
178,131,8,255,0.00
179,131,8,255,0.00
180,131,8,6,0.00
181,131,8,6,0.90
182,131,8,6,1.00
183,131,8,6,1.00
184,131,8,6,1.00
185,131,8,6,0.90
186,131,8,6,0.70
187,131,8,6,0.30
188,131,8,6,0.40
189,131,8,6,0.10
190,131,8,255,0.00
191,131,8,255,0.00
192,131,8,255,0.00
193,131,8,255,0.00
194,131,8,255,0.00
195,131,8,255,0.00
196,131,8,255,0.00
197,131,8,255,0.00
198,131,8,255,0.00
199,131,8,255,0.00
200,131,8,255,0.00
201,131,8,255,0.00
202,131,8,255,0.00
203,131,8,255,0.00
204,131,8,255,0.00
205,131,8,255,0.00
206,131,8,255,0.00
207,131,8,255,0.00
208,131,8,255,0.00
209,131,8,255,0.00
210,131,8,255,0.00
211,131,8,255,0.00
212,131,8,255,0.00
213,131,8,4,0.00
214,131,8,4,0.00
215,131,8,4,0.00
216,131,8,4,0.00
217,131,8,4,0.40
218,131,8,4,0.40
219,131,8,255,0.00
220,131,8,255,0.00
221,131,8,255,0.00
222,131,8,3,0.00
223,131,8,3,0.20
224,131,8,3,1.00
225,131,8,3,0.80
226,131,8,255,0.00
227,131,8,4,0.00
228,131,8,4,1.00
229,131,8,4,1.00
230,131,8,255,0.00
231,131,8,255,0.00
232,131,8,255,0.00
233,131,8,255,0.00
234,131,8,255,0.00
235,131,8,255,0.00
236,131,8,255,0.00
237,131,8,255,0.00
238,131,8,255,0.00
239,131,8,255,0.00
240,131,8,255,0.00
241,131,8,255,0.00
242,131,8,255,0.00
243,131,8,255,0.00
244,131,8,255,0.00
245,131,8,255,0.00
246,131,8,255,0.00
247,131,8,255,0.00
248,131,8,255,0.00
249,131,8,255,0.00
250,131,8,255,0.00
251,131,8,255,0.00
252,131,8,255,0.00
253,131,8,255,0.00
254,131,8,255,0.00
255,131,8,255,0.00
0,132,8,255,0.00
1,132,8,255,0.00
2,132,8,255,0.00
3,132,8,255,0.00
4,132,8,255,0.00
5,132,8,255,0.00
6,132,8,255,0.00
7,132,8,255,0.00
8,132,8,255,0.00
9,132,8,255,0.00
10,132,8,255,0.00
11,132,8,255,0.00
12,132,8,255,0.00
13,132,8,255,0.00
14,132,8,255,0.00
15,132,8,255,0.00
16,132,8,255,0.00
17,132,8,255,0.00
18,132,8,255,0.00
19,132,8,255,0.00
20,132,8,255,0.00
21,132,8,255,0.00
22,132,8,255,0.00
23,132,8,255,0.00
24,132,8,255,0.00
25,132,8,255,0.00
26,132,8,255,0.00
27,132,8,255,0.00
28,132,8,255,0.00
29,132,8,255,0.00
30,132,8,255,0.00
31,132,8,255,0.00
32,132,8,255,0.00
33,132,8,255,0.00
34,132,8,255,0.00
35,132,8,255,0.00
36,132,8,255,0.00
37,132,8,255,0.00
38,132,8,255,0.00
39,132,8,255,0.00
40,132,8,255,0.00
41,132,8,255,0.00
42,132,8,255,0.00
43,132,8,255,0.00
44,132,8,255,0.00
45,132,8,255,0.00
46,132,8,255,0.00
47,132,8,255,0.00
48,132,8,255,0.00
49,132,8,255,0.00
50,132,8,255,0.00
51,132,8,255,0.00
52,132,8,255,0.00
53,132,8,255,0.00
54,132,8,255,0.00
55,132,8,255,0.00
56,132,8,255,0.00
57,132,8,255,0.00
58,132,8,255,0.00
59,132,8,255,0.00
60,132,8,255,0.00
61,132,8,255,0.00
62,132,8,255,0.00
63,132,8,255,0.00
64,132,8,255,0.00
65,132,8,255,0.00
66,132,8,255,0.00
67,132,8,255,0.00
68,132,8,255,0.00
69,132,8,255,0.00
70,132,8,255,0.00
71,132,8,255,0.00
72,132,8,255,0.00
73,132,8,255,0.00
74,132,8,255,0.00
75,132,8,255,0.00
76,132,8,255,0.00
77,132,8,255,0.00
78,132,8,255,0.00
79,132,8,255,0.00
80,132,8,255,0.00
81,132,8,255,0.00
82,132,8,255,0.00
83,132,8,255,0.00
84,132,8,255,0.00
85,132,8,255,0.00
86,132,8,255,0.00
87,132,8,255,0.00
88,132,8,255,0.00
89,132,8,255,0.00
90,132,8,255,0.00
91,132,8,255,0.00
92,132,8,255,0.00
93,132,8,255,0.00
94,132,8,255,0.00
95,132,8,255,0.00
96,132,8,255,0.00
97,132,8,255,0.00
98,132,8,255,0.00
99,132,8,255,0.00
100,132,8,255,0.00
101,132,8,255,0.00
102,132,8,255,0.00
103,132,8,255,0.00
104,132,8,255,0.00
105,132,8,255,0.00
106,132,8,255,0.00
107,132,8,255,0.00
108,132,8,255,0.00
109,132,8,255,0.00
110,132,8,255,0.00
111,132,8,255,0.00
112,132,8,255,0.00
113,132,8,255,0.00
114,132,8,255,0.00
115,132,8,255,0.00
116,132,8,255,0.00
117,132,8,255,0.00
118,132,8,255,0.00
119,132,8,255,0.00
120,132,8,255,0.00
121,132,8,255,0.00
122,132,8,255,0.00
123,132,7,255,0.00
124,132,8,255,0.00
125,132,8,255,0.00
126,132,8,255,0.00
127,132,8,255,0.00
128,132,8,2,0.00
129,132,8,2,1.00
130,132,8,2,1.00
131,132,8,255,0.00
132,132,8,255,0.00
133,132,8,255,0.00
134,132,8,255,0.00
135,132,8,255,0.00
136,132,8,255,0.00
137,132,8,255,0.00
138,132,8,255,0.00
139,132,8,255,0.00
140,132,8,255,0.00
141,132,8,255,0.00
142,132,8,255,0.00
143,132,8,255,0.00
144,132,8,255,0.00
145,132,8,255,0.00
146,132,8,255,0.00
147,132,8,255,0.00
148,132,8,255,0.00
149,132,8,255,0.00
150,132,8,255,0.00
151,132,8,255,0.00
152,132,8,255,0.00
153,132,8,255,0.00
154,132,8,255,0.00
155,132,8,255,0.00
156,132,8,255,0.00
157,132,8,255,0.00
158,132,8,255,0.00
159,132,8,255,0.00
160,132,8,255,0.00
161,132,8,255,0.00
162,132,8,255,0.00
163,132,8,255,0.00
164,132,8,255,0.00
165,132,8,255,0.00
166,132,8,255,0.00
167,132,8,255,0.00
168,132,8,255,0.00
169,132,8,255,0.00
170,132,8,255,0.00
171,132,8,255,0.00
172,132,8,255,0.00
173,132,8,255,0.00
174,132,8,6,0.00
175,132,8,6,0.90
176,132,8,6,1.00
177,132,8,6,0.40
178,132,8,255,0.00
179,132,8,255,0.00
180,132,8,6,0.00
181,132,8,6,0.90
182,132,8,6,0.90
183,132,8,6,1.00
184,132,8,6,1.00
185,132,8,6,0.70
186,132,8,6,0.50
187,132,8,255,0.00
188,132,8,255,0.00
189,132,8,255,0.00
190,132,8,255,0.00
191,132,8,255,0.00
192,132,8,255,0.00
193,132,8,255,0.00
194,132,8,255,0.00
195,132,8,255,0.00
196,132,8,255,0.00
197,132,8,255,0.00
198,132,8,255,0.00
199,132,8,255,0.00
200,132,8,255,0.00
201,132,8,255,0.00
202,132,8,255,0.00
203,132,8,255,0.00
204,132,8,255,0.00
205,132,8,255,0.00
206,132,8,255,0.00
207,132,8,255,0.00
208,132,8,255,0.00
209,132,8,4,0.00
210,132,8,4,0.00
211,132,8,4,0.00
212,132,8,4,0.00
213,132,8,4,0.00
214,132,8,4,0.10
215,132,8,4,0.10
216,132,8,4,0.00
217,132,8,4,1.00
218,132,8,4,1.00
219,132,8,255,0.00
220,132,8,255,0.10
221,132,8,255,0.00
222,132,8,3,0.00
223,132,8,3,0.20
224,132,8,3,1.00
225,132,8,3,0.80
226,132,8,255,0.00
227,132,8,4,0.00
228,132,8,4,1.00
229,132,8,4,1.00
230,132,8,255,0.00
231,132,8,255,0.00
232,132,8,4,0.00
233,132,8,4,0.00
234,132,8,4,0.00
235,132,8,255,0.00
236,132,8,255,1.00
237,132,8,255,0.00
238,132,8,255,0.00
239,132,8,255,0.00
240,132,8,255,0.00
241,132,8,255,0.00
242,132,8,255,0.00
243,132,8,255,0.00
244,132,8,255,0.00
245,132,8,255,0.00
246,132,8,255,0.00
247,132,8,255,0.00
248,132,8,255,0.00
249,132,8,255,0.00
250,132,8,255,0.00
251,132,8,255,0.00
252,132,8,255,0.00
253,132,8,255,0.00
254,132,8,255,0.00
255,132,8,255,0.00
0,133,8,255,0.00
1,133,8,255,0.00
2,133,8,255,0.00
3,133,8,255,0.00
4,133,8,255,0.00
5,133,8,255,0.00
6,133,8,255,0.00
7,133,8,255,0.00
8,133,8,255,0.00
9,133,8,255,0.00
10,133,8,255,0.00
11,133,8,255,0.00
12,133,8,255,0.00
13,133,8,255,0.00
14,133,8,255,0.00
15,133,8,255,0.00
16,133,8,255,0.00
17,133,8,255,0.00
18,133,8,255,0.00
19,133,8,255,0.00
20,133,8,255,0.00
21,133,8,255,0.00
22,133,8,255,0.00
23,133,8,255,0.00
24,133,8,255,0.00
25,133,8,255,0.00
26,133,8,255,0.00
27,133,8,255,0.00
28,133,8,255,0.00
29,133,8,255,0.00
30,133,8,255,0.00
31,133,8,255,0.00
32,133,8,255,0.00
33,133,8,255,0.00
34,133,8,255,0.00
35,133,8,255,0.00
36,133,8,255,0.00
37,133,8,255,0.00
38,133,8,255,0.00
39,133,8,255,0.00
40,133,8,255,0.00
41,133,8,255,0.00
42,133,8,255,0.00
43,133,8,255,0.00
44,133,8,255,0.00
45,133,8,255,0.00
46,133,8,255,0.00
47,133,8,255,0.00
48,133,8,255,0.00
49,133,8,255,0.00
50,133,8,255,0.00
51,133,8,255,0.00
52,133,8,255,0.00
53,133,8,255,0.00
54,133,8,255,0.00
55,133,8,255,0.00
56,133,8,255,0.00
57,133,8,255,0.00
58,133,8,255,0.00
59,133,8,255,0.00
60,133,8,255,0.00
61,133,8,255,0.00
62,133,8,255,0.00
63,133,8,255,0.00
64,133,8,255,0.00
65,133,8,255,0.00
66,133,8,255,0.00
67,133,8,255,0.00
68,133,8,255,0.00
69,133,8,255,0.00
70,133,8,255,0.00
71,133,8,255,0.00
72,133,8,255,0.00
73,133,8,255,0.00
74,133,8,255,0.00
75,133,8,255,0.00
76,133,8,255,0.00
77,133,8,255,0.00
78,133,8,255,0.00
79,133,8,255,0.00
80,133,8,255,0.00
81,133,8,255,0.00
82,133,8,255,0.00
83,133,8,255,0.00
84,133,8,255,0.00
85,133,8,255,0.00
86,133,8,255,0.00
87,133,8,255,0.00
88,133,8,255,0.00
89,133,8,255,0.00
90,133,8,255,0.00
91,133,8,255,0.00
92,133,8,255,0.00
93,133,8,7,0.00
94,133,8,7,0.00
95,133,8,255,0.00
96,133,8,255,0.00
97,133,8,255,0.00
98,133,8,255,0.00
99,133,8,255,0.00
100,133,8,255,0.00
101,133,8,255,0.00
102,133,8,255,0.00
103,133,8,255,0.00
104,133,8,255,0.00
105,133,8,255,0.00
106,133,8,255,0.00
107,133,8,255,0.00
108,133,8,255,0.00
109,133,8,255,0.00
110,133,8,255,0.00
111,133,8,255,0.00
112,133,8,255,0.00
113,133,8,255,0.00
114,133,8,255,0.00
115,133,8,255,0.00
116,133,8,255,0.00
117,133,8,255,0.00
118,133,8,255,0.00
119,133,8,255,0.00
120,133,8,255,0.00
121,133,8,255,0.00
122,133,8,255,0.00
123,133,7,255,0.00
124,133,8,255,0.00
125,133,8,255,0.00
126,133,8,255,0.00
127,133,8,255,0.00
128,133,8,2,0.00
129,133,8,2,0.70
130,133,8,2,0.40
131,133,8,255,0.00
132,133,8,255,0.00
133,133,8,255,0.00
134,133,8,255,0.00
135,133,8,255,0.00
136,133,8,255,0.00
137,133,8,255,0.00
138,133,8,255,0.00
139,133,8,255,0.00
140,133,8,255,0.00
141,133,8,255,0.00
142,133,8,255,0.00
143,133,8,255,0.00
144,133,8,255,0.00
145,133,8,255,0.00
146,133,8,255,0.00
147,133,8,255,0.00
148,133,8,255,0.00
149,133,8,255,0.00
150,133,8,255,0.00
151,133,8,255,0.00
152,133,8,255,0.00
153,133,8,255,0.00
154,133,8,255,0.00
155,133,8,255,0.00
156,133,8,255,0.00
157,133,8,255,0.00
158,133,8,255,0.00
159,133,8,255,0.00
160,133,8,255,0.00
161,133,8,255,0.00
162,133,8,255,0.00
163,133,8,255,0.00
164,133,8,255,0.00
165,133,8,255,0.00
166,133,8,255,0.00
167,133,8,255,0.00
168,133,8,255,0.00
169,133,8,255,0.00
170,133,8,255,0.00
171,133,8,255,0.00
172,133,8,255,0.00
173,133,8,255,0.00
174,133,8,6,0.00
175,133,8,6,0.40
176,133,8,6,0.40
177,133,8,255,0.00
178,133,8,255,0.00
179,133,8,255,0.00
180,133,8,255,0.00
181,133,8,255,0.00
182,133,8,255,0.00
183,133,8,255,0.00
184,133,8,255,0.00
185,133,8,255,0.00
186,133,8,255,0.00
187,133,8,255,0.00
188,133,8,255,0.00
189,133,8,255,0.00
190,133,8,255,0.00
191,133,8,255,0.00
192,133,8,255,0.00
193,133,8,255,0.00
194,133,8,255,0.00
195,133,8,255,0.00
196,133,8,255,0.00
197,133,8,255,0.00
198,133,8,255,0.00
199,133,8,255,0.00
200,133,8,255,0.00
201,133,8,255,0.00
202,133,8,255,0.00
203,133,8,255,0.00
204,133,8,255,0.00
205,133,8,255,0.00
206,133,8,255,0.00
207,133,8,255,0.00
208,133,8,4,0.00
209,133,8,4,0.00
210,133,8,4,0.60
211,133,8,4,1.00
212,133,8,4,1.00
213,133,8,4,1.00
214,133,8,4,1.00
215,133,8,4,0.60
216,133,8,4,0.30
217,133,8,4,1.00
218,133,8,4,1.00
219,133,8,255,0.00
220,133,8,255,0.00
221,133,8,255,0.00
222,133,8,255,0.00
223,133,8,255,0.00
224,133,8,255,0.00
225,133,8,255,0.00
226,133,8,255,0.00
227,133,8,4,0.00
228,133,8,4,1.00
229,133,8,4,1.00
230,133,8,255,0.00
231,133,8,255,0.00
232,133,8,4,0.00
233,133,8,4,0.80
234,133,8,4,0.80
235,133,8,4,0.00
236,133,8,255,0.00
237,133,8,255,0.00
238,133,8,255,0.00
239,133,8,255,0.00
240,133,8,255,0.00
241,133,8,255,0.00
242,133,8,255,0.00
243,133,8,255,0.00
244,133,8,255,0.00
245,133,8,255,0.00
246,133,8,255,0.00
247,133,8,255,0.00
248,133,8,255,0.00
249,133,8,255,0.00
250,133,8,255,0.00
251,133,8,255,0.00
252,133,8,255,0.00
253,133,8,255,0.00
254,133,8,255,0.00
255,133,8,255,0.00
0,134,8,255,0.00
1,134,8,255,0.00
2,134,8,255,0.00
3,134,8,255,0.00
4,134,8,255,0.00
5,134,8,255,0.00
6,134,8,255,0.00
7,134,8,255,0.00
8,134,8,255,0.00
9,134,8,255,0.00
10,134,8,255,0.00
11,134,8,255,0.00
12,134,8,255,0.00
13,134,8,255,0.00
14,134,8,255,0.00
15,134,8,255,0.00
16,134,8,255,0.00
17,134,8,255,0.00
18,134,8,255,0.00
19,134,8,255,0.00
20,134,8,255,0.00
21,134,8,255,0.00
22,134,8,255,0.00
23,134,8,255,0.00
24,134,8,255,0.00
25,134,8,255,0.00
26,134,8,255,0.00
27,134,8,255,0.00
28,134,8,255,0.00
29,134,8,255,0.00
30,134,8,255,0.00
31,134,8,255,0.00
32,134,8,255,0.00
33,134,8,255,0.00
34,134,8,255,0.00
35,134,8,255,0.00
36,134,8,255,0.00
37,134,8,255,0.00
38,134,8,255,0.00
39,134,8,255,0.00
40,134,8,255,0.00
41,134,8,255,0.00
42,134,8,255,0.00
43,134,8,255,0.00
44,134,8,255,0.00
45,134,8,255,0.00
46,134,8,255,0.00
47,134,8,255,0.00
48,134,8,255,0.00
49,134,8,255,0.00
50,134,8,255,0.00
51,134,8,255,0.00
52,134,8,255,0.00
53,134,8,255,0.00
54,134,8,255,0.00
55,134,8,255,0.00
56,134,8,255,0.00
57,134,8,255,0.00
58,134,8,255,0.00
59,134,8,255,0.00
60,134,8,255,0.00
61,134,8,255,0.00
62,134,8,255,0.00
63,134,8,255,0.00
64,134,8,255,0.00
65,134,8,255,0.00
66,134,8,255,0.00
67,134,8,255,0.00
68,134,8,255,0.00
69,134,8,255,0.00
70,134,8,255,0.00
71,134,8,255,0.00
72,134,8,255,0.00
73,134,8,255,0.00
74,134,8,255,0.00
75,134,8,255,0.00
76,134,8,255,0.00
77,134,8,255,0.00
78,134,8,255,0.00
79,134,8,255,0.00
80,134,8,255,0.00
81,134,8,255,0.00
82,134,8,255,0.00
83,134,8,255,0.00
84,134,8,255,0.00
85,134,8,255,0.00
86,134,8,255,0.00
87,134,8,255,0.00
88,134,8,255,0.00
89,134,8,255,0.00
90,134,8,255,0.00
91,134,8,255,0.00
92,134,8,255,0.00
93,134,8,7,0.00
94,134,8,7,0.20
95,134,8,255,0.00
96,134,8,255,0.00
97,134,8,255,0.00
98,134,8,255,0.00
99,134,8,255,0.00
100,134,8,255,0.00
101,134,8,255,0.00
102,134,8,255,0.00
103,134,8,255,0.00
104,134,8,255,0.00
105,134,8,255,0.00
106,134,8,255,0.00
107,134,8,255,0.00
