Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
10,108.5,168.5,1.65,0,0,244,1.06
22,96.65963,165.5881,1.55,0,0,-720,1
22,104.3359,174.0211,1.55,0,0,-720,1
22,97.38758,173.7535,1.55,0,0,-720,1
9,103.3632,163.0851,1.301078,-10,0,3390,1
24,99,167.5,1.65,0,0,4230,1
24,100,160.5,1.65,0,0,4230,1
24,99,173.5,1.65,0,0,4230,1
3,108,191.5,1.65,0,0,2880,1
2,107.5,191.5,1.65,0,0,2910,1
26,111.5,189,1.65,0,0,2700,1
26,108.5,182.5,1.65,0,0,2640,1
26,110,186,1.65,0,0,2580,1
26,111,188.5,1.65,0,0,2520,1
26,108.5,188,1.65,0,0,2370,1
26,107.5,184.5,1.65,0,0,2340,1
30,111.6708,189.2152,1.65,0,0,2700,0.5800004
32,109.3389,180.5102,0.7999998,0,0,2580,1.04
3,110.5,188.5,1.65,0,0,2880,1
2,107.5,181.5,1.65,0,0,2700,1
2,108.5,184.5,1.65,0,0,2700,1
10,104.5,183.5,1.65,0,0,348,0.93
10,101.5,188.5,1.65,0,0,333,0.92
10,101.5,179.5,1.65,0,0,119,1.04
26,111.5,192,1.65,0,0,2280,1
26,112,184.5,1.65,0,0,2700,1
26,112,186,1.65,0,0,2370,1
10,101.5,194.5,1.65,0,0,117,1.07
10,103.5,207.5,1.65,0,0,0,1
10,99.5,204.5,1.65,0,0,91,1.04
3,111.5,193.5,1.65,0,0,2880,1
3,108.5,200.5,1.65,0,0,2880,1
3,107.5,195.5,1.65,0,0,2880,1
10,105.5,197.5,1.65,0,0,71,0.94
10,97.5,193.5,1.65,0,0,185,0.93
3,110.5,197.5,1.65,0,0,2880,1
21,110.4645,207.5048,2.390701,10,0,1200,1
9,97.22699,203.2026,1.312673,-10,0,2460,1
9,101.154,206.6345,1.301078,-10,0,2460,1
9,105.7586,200.4255,1.301078,-10,0,2460,1
10,111.5,213.5,1.65,0,0,360,1
10,105.5,220.5,1.65,0,0,360,1
10,102.5,212.5,1.65,0,0,207,0.99
21,104.8458,208.0976,2.390702,10,0,1410,1
21,101.5394,217.6445,2.390702,10,0,1410,1
9,97.95741,219.2978,1.301078,-10,0,3240,1
10,108.5,227.5,1.65,0,0,360,1
10,100.5,225.5,1.65,0,0,360,1
20,107.9699,235.897,2.549999,5,0,30,1
9,102.4621,235.7329,1.301077,-10,0,2460,1
0,97.5,247,1.985795,5,0,-150,1
0,104,246,2.084316,0,0,-180,1
0,110.5,246.5,1.964669,5,0,-510,1
0,107.5,246.5,2.19081,5,0,-360,1
20,111.2743,240.902,2.55,5,0,30,1
21,109.4403,245.2322,3.413154,50,0,1830,1
21,99.2418,245.2427,3.262101,50,0,1830,1
9,97.33194,244.1619,1.37322,-10,0,2460,1
9,106.6707,242.8985,1.396759,-10,0,2460,1
23,120,15,1.65,-380,0,1620,1
24,122.5,9,1.65,-380,0,1620,1
24,115,9.5,1.649999,-380,0,1620,1
8,115.5,7.5,1.65,0,0,3660,1
20,119.9261,46.47065,3.072338,-20,0,240,1
9,127.9994,40.90418,1.38822,10,0,4290,1
24,122,45,1.981966,5,0,1050,1
20,116.7979,56.63519,1.65,0,0,0,1
21,118.3301,51.67154,1.65,0,0,0,1
21,125.5792,61.4642,2.2,25,0,60,1
81,112.5,57,1.65,0,0,-180,1
81,114.5,57,1.65,0,0,-180,1
81,116.5,57,1.65,0,0,-180,1
81,117.5,55.5,1.65,0,0,-270,1
81,118.5,53,1.65,0,0,-240,1
81,120,51.5,1.65,0,0,-210,1
81,122,51,1.65,0,0,-180,1
81,124,51,1.65,0,0,-180,1
81,126,51,1.882574,0,0,-180,1
81,126,63.5,1.65,-5,0,120,1
81,126.5,61.5,1.65,-5,0,90,1
81,123.5,59.5,1.65,350,0,270,1
81,123.5,57.5,1.65,350,0,270,1
81,126.5,59.5,1.65,360,0,-990,1
81,126.5,57.5,1.65,360,0,-990,1
81,124.5,55.5,1.65,360,0,-930,1
81,126,56,1.65,360,0,-1020,1
81,123,61,1.65,360,0,-750,1
81,121,62,1.65,360,0,-750,1
81,119,62.5,1.65,360,0,-720,1
81,117.5,61.5,1.65,360,0,-660,1
81,116,60.5,1.65,360,0,-720,1
81,114,60.5,1.65,360,0,-720,1
10,125,60,1.65,-5,0,450,1
58,120.5,55.5,1.65,0,0,0,1
58,121.5,57.5,1.65,0,0,0,1
58,127.5,60.5,1.65,0,0,0,1
20,126,60,1.65,0,0,0,1
50,117.5,56.5,1.65,0,0,0,1
50,113,61.5,1.65,0,0,0,1
50,124.5,56.5,1.65,0,0,0,1
58,120.5,56.5,1.65,0,0,0,1
58,121.5,56.5,1.65,0,0,0,1
9,112.7816,51.24504,1.301077,10,0,4230,1
81,128,51,1.841315,0,0,-180,1
81,124,76,1.65,0,0,1530,1
81,124,74,1.65,0,0,1530,1
81,124,72,1.65,0,0,1530,1
81,124,70,1.65,0,0,1530,1
21,125.5,66.5,1.65,25,0,120,1
81,124,68,1.65,-5,0,90,1
81,125,65.5,1.65,-5,0,120,1
10,124.3461,65.40171,1.65,-5,0,450,1
22,122.5,75.5,1.65,0,0,570,1
81,117.5,75,0.4349997,360,0,600,1
81,116.5,73.5,0.4349996,360,0,600,1
81,115.5,72,0.4349997,360,0,780,1
81,114.5,77,0.4350001,360,0,600,1
81,113.5,75.5,0.4349999,360,0,780,1
81,112.5,74,0.435,360,0,780,1
81,114.5,70.5,0.4350001,360,0,600,1
81,115,76,1.65,0,0,30,1
81,119,74,1.65,0,0,60,1
81,118,72.5,1.65,0,0,60,1
81,116.7137,71.18268,1.65,0,0,30,1
81,115.302,70.16325,1.649999,0,0,30,1
81,113.6288,74.53854,1.65,0,0,60,1
50,114.4621,75.16489,1.65,0,0,0,1
50,117.7847,71.35319,1.65,0,0,0,1
22,123,68,1.65,350,0,270,1
21,124,69.5,1.65,25,0,120,1
99,122.9053,69.82158,1.65,0,0,360,1
20,125,69.5,1.65,75,0,60,1
72,115.71,76.32777,2.6,0,0,390,1
72,113.1136,73.8465,2.6,0,0,390,1
72,118.405,73.21609,2.65,0,0,390,1
72,115.9285,70.64329,2.65,0,0,390,1
81,116.5522,76.77662,1.65,0,0,30,1
81,112.5,73,1.65,0,0,-120,1
50,116.8524,76.88721,1.65,0,0,0,1
50,119.577,74.48531,1.65,0,0,630,1
50,115.3311,70.0369,1.65,0,0,0,1
22,114.711,65.96594,1.65,350,0,270,1
81,118.2203,77.56069,1.650001,0,0,30,1
81,119.9523,75.56474,1.65,0,0,60,1
81,113.6836,69.27019,1.65,0,0,30,1
22,122.2388,74.51628,1.650001,350,0,270,1
95,120.8605,76.2419,1.65,0,0,0,1
20,121.4778,74.67226,1.649999,0,0,0,1
95,119.4341,78.36253,1.65,0,0,0,1
95,112.6372,68.43262,1.65,0,0,30,1
21,114.2598,67.62232,1.650001,55,0,90,1
81,114,80,1.65,0,0,0,1
81,116,80,1.65,0,0,0,1
81,118,80,1.65,0,0,0,1
81,128,68,1.65,0,0,660,1
81,118,87,1.65,0,0,540,1
81,120,87,1.65,0,0,540,1
81,122,87,1.65,0,0,540,1
81,124,87,1.65,0,0,540,1
81,126,87,1.65,0,0,540,1
20,127.7277,87.62828,1.65,0,0,0,1
20,112.1684,87.83298,1.65,0,0,0,1
21,120.0983,87.02541,2.2,25,0,60,1
81,114,87,1.65,0,0,360,1
81,116,87,1.65,0,0,540,1
10,115.5,87.5,1.65,-5,0,450,1
10,125.5,88,1.65,-5,0,450,1
83,120.8031,85.96614,1.549999,0,0,450,1
83,120.8287,83.98941,1.549999,0,0,450,1
83,120.8321,82.03691,1.55,0,0,450,1
50,120.5602,87.52608,1.649999,0,0,630,1
81,118.5,81,1.65,0,0,0,1
58,120.5,80.5,1.65,0,0,630,1
58,119.5,80.5,1.65,0,0,630,1
97,127.6717,87.28945,1.65,-5,0,390,1
12,114.5,108.5,1.65,0,0,1470,1
11,116,108.5,1.65,0,0,1500,0.6000004
51,117.1433,106.2291,2.799998,0,0,360,1
66,122,109,1.65,0,0,810,1
67,122,111.5,1.65,0,0,990,1
76,116.5,106.5,1.65,0,0,0,1
77,121.5,106.5,1.65,0,0,0,1
77,118.5,106.5,1.65,0,0,0,1
77,114.5,106.5,1.65,0,0,0,1
76,112.5,106.5,1.65,0,0,0,1
76,112.5,106.5,1.65,0,0,-90,1
77,112.5,108.5,1.65,0,0,1350,1
76,112.5,110.5,1.65,0,0,1350,1
76,123.5,106.5,1.65,0,0,0,1
84,122,111.5,1.65,0,0,450,1
83,122,110,1.65,0,0,2250,1
83,122,108,1.65,0,0,2250,1
133,122.5,111.5,1.65,0,0,-270,1
133,122.5,109.5,1.65,0,0,-270,1
133,122.5,110.5,1.65,0,0,-270,1
133,122.5,108.5,1.65,0,0,-270,1
23,118.5,110.5,1.65,0,0,1080,1
20,124,108,1.65,0,0,1080,1
20,123,108.5,1.65,0,0,1080,1
51,126.9946,106.1645,2.799999,0,0,360,1
77,125.5,106.5,1.65,0,0,360,1
129,117,110,1.65,0,0,1890,0.5600004
129,118.5,109,1.65,0,0,2280,1
68,122,112,1.65,0,0,1260,0.6800003
122,126,120.5,1.65,0,0,1080,1
124,120.5,120.5,1.65,0,0,720,1
122,120.5,126,1.65,0,0,990,1
58,122.1678,122.2506,1.650001,0,0,990,1
58,122.5559,121.4266,1.649999,0,0,990,1
58,121.5598,121.7578,1.65,0,0,990,1
122,124,120.5,1.65,0,0,1080,1
58,127.727,120.1291,1.7,0,0,1080,1
58,126.8872,120.2111,1.7,0,0,1230,1
118,115.5,113,1.65,0,0,2160,1
111,123,119.5,1.65,-20,0,2160,1
96,116.4758,113.7664,3.15,0,0,1260,1
102,125.5,120,1.65,0,0,990,1
51,112.8307,118.8445,2.799999,0,0,450,1
145,125.5,127.5,1.65,0,0,90,1
152,127.3426,127.7234,2.6,0,0,270,1
145,127.5,126.5,1.65,0,0,210,1
145,126.5,126.5,1.65,0,0,150,1
83,118,116,1.65,0,0,2340,1
84,119.5,116,1.65,0,0,180,1
66,120,116,1.65,0,0,900,1
66,116,116,1.65,0,0,900,1
67,113.5,116,1.65,0,0,1080,1
67,122,114.5,1.65,0,0,990,1
68,122,114,1.65,0,0,1260,0.6600003
84,120.5,116,1.65,0,0,1260,1
122,120.5,124,1.65,0,0,-90,1
142,122,125.5,1.65,0,0,0,1
145,121.5,126.5,1.65,0,0,0,1
145,122.5,126.5,1.65,0,0,0,1
145,122.5,124.5,1.649999,0,0,-180,1
145,121.5,124.5,1.65,0,0,120,1
133,121.4754,123.5131,1.65,0,0,2250,1
125,123.1442,123.13,4.75,0,0,0,1
125,127.1934,123.13,4.75,0,0,90,1
126,127.144,127.1956,4.75,0,0,90,1
133,113.5,124.5,1.65,0,0,-270,1
133,113.5,123.5,1.65,0,0,-270,1
133,113.5,120.5,1.65,0,0,-270,1
133,113.5,117.5,1.65,0,0,-270,1
76,112.5,124.5,1.65,0,0,990,1
77,112.5,119.5,1.65,0,0,990,1
78,112.5,122.5,1.65,0,0,990,1
77,112.5,115.5,1.65,0,0,1350,1
77,112.5,112.5,1.65,0,0,1350,1
76,112.5,117.5,1.65,0,0,1350,1
82,121.5,115.5,1.65,0,0,2610,1
84,122,114.5,1.65,0,0,1530,1
67,122,115.5,1.65,0,0,990,1
133,122.5,114.5,1.65,0,0,-270,1
133,122.5,115.5,1.65,0,0,-270,1
126,123.1282,127.1423,4.75,0,0,270,1
23,119,114.5,1.65,0,0,1080,1
20,114.7009,123.8616,2.35,-35,0,990,1
57,127.6968,118.1602,1.65,5,0,450,1
83,116,116,1.65,0,0,2340,1
83,114,116,1.65,0,0,2340,1
72,112.337,124.467,4.200001,0,0,1470,1
143,124.9465,122.3538,1.399999,0,0,360,1
143,124.8323,122.3569,1.399999,0,0,180,1
150,125.3101,122.5323,2.699999,0,0,270,1
145,125.5,123.5,1.65,0,0,-30,1
133,113.5,121.5,1.65,0,0,2610,1
143,127,128,1.65,0,0,270,1
122,120.5,128,1.65,0,0,-90,1
75,113,128,1.65,0,0,990,1
120,128,118.5,1.65,0,0,2880,0.7800002
142,128,127.5,1.65,0,0,900,1
122,120.5,130,1.65,0,0,990,1
124,120.5,137.5,1.65,0,0,990,1
122,124,137.5,1.65,0,0,900,1
122,126,137.5,1.65,0,0,900,1
121,120.5,134,1.65,0,0,630,1
141,122,136.5,1.65,0,0,900,1
144,122.5,134.5,1.65,0,0,0,1
144,124.5,134.5,1.65,0,0,0,1
144,126.5,134.5,1.65,0,0,0,1
140,123.6035,136.5472,1.65,0,0,900,1
141,125.2507,136.5212,1.65,0,0,900,1
58,127.3008,136.9199,2.05,-90,0,-180,1.2
58,126.452,137.0236,2.05,-90,0,-180,1.14
58,126.9499,136.9222,2.650001,-90,0,-180,1
51,112.8445,135.978,2.6,0,0,90,1
145,121.5,130.5,1.65,0,0,0,1
145,122.5,130.5,1.65,0,0,300,1
142,122,129.5,1.65,0,0,900,1
153,122.0244,129.4562,2.55,0,0,180,1
145,122.5,128.5,1.65,0,0,150,1
145,121.5,128.5,1.65,0,0,150,1
151,127.386,128.3812,2.6,0,0,180,1
145,127.5,129.5,1.65,0,0,360,1
145,125.5,128.5,1.65,0,0,60,1
145,126.5,129.5,1.65,0,0,360,1
122,120.5,132,1.65,0,0,-90,1
146,122.5,133.5,1.65,0,0,2490,1
146,124.5027,133.4298,1.65,0,0,90,1.04
146,126.5509,133.4491,1.649999,0,0,90,1.04
133,121.459,132.4838,1.65,0,0,2250,1
150,122.4663,134.4177,2.75,0,0,240,1
153,122.9001,134.4196,2.7,0,0,210,1
153,125.3047,134.3603,2.700001,0,0,150,1
150,126.6146,134.4893,2.749999,0,0,210,1
150,124.5539,134.6462,2.75,0,0,390,1
126,123.1113,131.1624,4.75,0,0,270,1
125,123.3582,135.1293,4.75,0,0,270,1
133,113.5,138.5,1.65,0,0,-270,1
133,113.5,137.5,1.65,0,0,-270,1
133,113.5,131.5,1.65,0,0,-270,1
133,113.5,132.5,1.65,0,0,-270,1
150,126.5843,128.2537,2.5,0,0,60,1
76,112.5,131.5,1.65,0,0,990,1
77,112.5,140.5,1.65,0,0,1350,1
77,112.5,143.5,1.65,0,0,1350,1
77,112.5,136.5,1.65,0,0,990,1
77,112.5,133.5,1.65,0,0,990,1
76,112.5,138.5,1.65,0,0,990,1
126,127.1619,131.2078,4.75,0,0,90,1
125,127.1848,135.2062,4.75,0,0,180,1
133,113.5,133.5,1.65,0,0,1170,1
133,113.5,134.5,1.65,0,0,1170,1
20,113.6447,135.3613,3.1,-65,0,960,1
129,114,141,1.65,0,0,1890,1
127,113.5,139.5,1.65,0,0,2250,1
116,117.5,143.5,1.65,0,0,2160,1
116,114,141,1.65,0,0,2250,1
116,114,143,1.65,0,0,1920,1
72,112.3608,131.5019,4.2,0,0,1470,1
133,113.5,129.5,1.65,0,0,2520,1
133,115.5,141.5,1.65,0,0,2610,1
133,115.5,140.5,1.65,0,0,2610,1
133,122.5,143.5,1.65,0,0,2520,1
131,116.6189,142.13,2.449999,0,0,0,1
127,121.5,144,1.65,0,0,2160,1
127,119,144,1.65,0,0,2160,1
58,128,136.5,1.65,0,0,90,1
142,128,128.5,1.65,0,0,900,1
101,128,139,1.65,0,0,990,1
51,124.3989,149.1123,2.799999,0,0,720,1
58,117.5813,146.8557,1.85,-85,0,-420,1
93,127,146.5,1.65,0,0,900,1
93,126,146.5,1.65,0,0,900,1
133,127.5,148.5,1.65,0,0,-360,1
133,126.5,148.5,1.65,0,0,-360,1
76,112.5,149.5,1.65,0,0,900,1
76,112.5,149.5,1.65,0,0,990,1
77,125.5,149.5,1.65,0,0,1260,1
77,121.5,149.5,1.65,0,0,1260,1
77,118.5,149.5,1.65,0,0,1260,1
77,114.5,149.5,1.65,0,0,1260,1
76,112.5,145.5,1.65,0,0,1350,1
76,116.5,149.5,1.65,0,0,1260,1
77,112.5,147.5,1.65,0,0,1350,1
76,123.5,149.5,1.65,0,0,1260,1
20,122.5,147.5,1.65,-75,0,930,1
117,117.5,145,1.65,0,0,2070,0.8600001
98,123.5,146.5,1.65,0,0,-660,1
58,122.5,145.5,1.65,0,0,-660,1
132,120.3216,146.7944,4.449999,0,0,2160,1
132,119.0368,146.7396,4.7,0,0,2160,0.5600004
58,122.5215,144.5564,1.649999,0,0,-660,1
102,113.5,146,1.65,0,0,720,1
133,125.5,148.5,1.65,0,0,2520,1
93,128,146.5,1.65,0,0,900,1
23,124.5536,173.4619,1.65,0,0,507,1
23,127.6018,173.8053,1.65,0,0,747,1
23,121.477,174.1377,1.650001,0,0,747,1
23,126.7575,175.6902,1.65,0,0,747,1
9,112.7376,164.3241,1.301077,-10,0,3420,1
9,113.0852,171.4835,1.301078,-10,0,3600,1
9,116.905,173.882,1.301077,-10,0,3540,1
2,115.5,183.5,1.65,0,0,2850,1
27,114,186,1.65,0,0,2700,1
27,118,186,1.65,0,0,2700,1
26,118,188,1.65,0,0,2700,1
26,116,189,1.65,0,0,2700,1
26,114.5,182,1.65,0,0,2700,1
26,113.5,185.5,1.65,0,0,2700,1
26,114,188,1.65,0,0,2700,1
26,112.5,188.5,1.65,0,0,2700,1
26,113,185.5,1.65,0,0,2460,1
26,113,189.5,1.65,0,0,2400,1
26,115.5,185.5,1.65,0,0,2160,1
31,114.6879,183.512,1.25,10,0,2670,0.5600004
2,114.5,186.5,1.65,0,0,2700,1
2,117.5,189.5,1.65,0,0,2850,1
2,115.5,190.5,1.65,0,0,2880,1
2,112.5,183.5,1.65,0,0,2700,1
2,113.5,178.5,1.65,0,0,2700,1
9,121.7995,183.8881,1.301077,-10,0,2430,1
9,117.8189,189.3844,1.301077,-10,0,2430,1
9,124.6876,189.8175,1.301078,-10,0,2430,1
9,126.8101,177.7369,1.301077,-10,0,2430,1
9,121.3082,178.0952,1.301078,-10,0,3540,1
4,114,196.5,1.65,0,0,2880,1
2,117.5,201.5,1.65,0,0,2880,1
26,117,194,1.65,0,0,2220,1
26,113,194.5,1.65,0,0,2160,1
2,118.5,193.5,1.65,0,0,2700,1
2,121.5,195.5,1.65,0,0,2760,1
2,121.5,200.5,1.65,0,0,2940,1
3,113.5,199.5,1.65,0,0,2880,1
2,115.5,195.5,1.65,0,0,2880,1
5,113.5,195.5,1.65,0,0,2880,1
10,113.5,205.5,1.65,0,0,11,0.93
9,120.8485,198.1277,1.301077,-10,0,2430,1
10,113.5,218.5,1.65,0,0,360,1
10,114.5,222.5,1.65,0,0,360,1
21,119.1629,214.594,2.390701,10,0,1200,1
9,117.2117,222.7772,1.301077,-10,0,3060,1
9,114.2413,217.2183,1.301078,-10,0,3240,1
9,120.6048,214.5776,1.301078,-10,0,3240,1
9,125.1938,220.8062,1.301077,-10,0,3240,1
9,112.6239,208.4986,1.301077,-10,0,3240,1
66,128,210.5,1.65,-5,0,-90,1
66,128,214.5,1.65,-5,0,270,1
66,128,218.5,1.65,5,0,450,1
66,128,222.5,1.65,5,0,450,1
55,122.5,234,1.65,0,0,360,1
10,114,231,1.658413,0,0,360,1
10,119.5,236.5,2.385773,0,0,360,1
10,117.5,233.5,1.887655,0,0,360,1
10,122.5,238,3.008218,0,0,360,1
5,118.748,231.6378,1.431238,-50,0,300,1
10,118.0177,230.0299,1.650098,0,0,360,1
40,119.0241,230.422,1.150418,-20,0,390,1
40,119.5562,232.186,1.336056,5,0,390,1
10,123,237,3.191565,0,0,360,1
10,117.5172,227.2432,1.680556,0,0,360,1
20,120.4944,226.5377,1.640701,0,0,360,1
21,120.2772,228.7225,1.640701,70,0,480,1
21,120.217,230.2614,1.640701,75,0,390,1
21,126.255,231.1425,1.718587,75,0,390,1
9,125.4091,226.2211,1.301078,-10,0,3060,1
66,128,226.5,1.65,5,0,450,1
4,118.7851,243.3508,2.146343,-50,0,300,1
0,114.5,246.5,1.803987,5,0,-150,1
1,126,247,1.760084,5,0,-510,1
0,122.5,246,1.716491,5,0,-510,1
0,119,246,1.929969,0,0,-180,1
20,115.137,246.4417,2.195836,5,0,30,1
20,126.605,240.4528,3.960533,5,0,30,1
20,114.8016,242.1578,2.695994,5,0,30,1
9,122.3241,245.8079,1.60521,-10,0,2460,1
20,138.2142,24.94341,2.827724,-20,0,240,1
8,142,28,1.65,0,0,3660,1
8,141,20.5,1.647727,0,0,3660,1
8,130.5,17,1.65,0,0,3660,1
24,134.5,25.5,1.65,5,0,1050,1
20,135.6904,42.18282,2.827725,-20,0,240,1
9,140.1792,45.79209,1.301077,10,0,4380,1
24,134.5,34,1.65,5,0,1050,1
24,133.5,48,1.727255,5,0,1050,1
21,131.3897,51.96147,1.785578,0,0,60,1
81,130,51.5,1.804684,0,0,-150,1
81,131.5,52.5,1.781359,0,0,-150,1
81,132.5,54,1.77,0,0,-120,1
81,132.5,56,1.74583,0,0,-90,1
81,132.5,58,1.690631,0,0,-90,1
81,132.5,60,1.663761,0,0,-90,1
81,132.5,62,1.656153,0,0,-90,1
58,129.5,56.5,1.65,0,0,0,1
58,129.5,57.5,1.65,0,0,0,1
58,128.5,60.5,1.65,0,0,0,1
58,129.5,60.5,1.649999,0,0,0,1
20,142.0861,48.80066,2.854734,-20,0,240,1
9,133.8703,53.66138,1.423024,10,0,4380,1
81,132.5,64,1.65,0,0,-90,1
20,130.766,74.33152,1.65,0,0,0,1
21,131.9653,71.45524,2.200001,25,0,120,1
81,130,78,1.65,0,0,630,1
81,130,76,1.65,0,0,630,1
81,130,74,1.65,0,0,630,1
81,130.5,72,1.65,0,0,660,1
81,132.5,66,1.65,0,0,-90,1
81,132,68,1.65,-5,0,-240,1
81,130,70.5,1.65,0,0,570,1
81,128.5,69.5,1.65,0,0,570,1
81,129.5,67,1.65,0,0,720,1
81,131.5,67,1.65,0,0,720,1
58,129.5,64.5,1.65,0,0,0,1
58,129.5,65.5,1.65,0,0,0,1
58,129.5,66.5,1.65,0,0,0,1
58,128.5,64.5,1.65,0,0,0,1
50,128.5,68.5,1.65,0,0,0,1
9,133.3232,72.92957,1.301077,10,0,4380,1
81,130,80,1.65,0,0,630,1
80,131.5483,94.01665,1.681337,0,0,180,1
32,143.3666,89.87834,1.2,-5,0,0,1
25,137,88.5,1.65,-5,0,270,1
25,137.5,89,1.65,-5,0,210,1
80,136.4641,93.98598,1.738625,0,0,0,1
25,140.5,81,1.65,0,0,0,1
24,140.5,87,1.65,0,0,0,1
21,143,88,1.65,0,0,210,1
20,130.4769,82.4314,1.65,0,0,0,1
81,130,82,1.65,0,0,630,1
127,131.5,89.5,1.65,0,0,2520,1
127,136.5,89.5,1.65,0,0,2520,1
57,129.6398,87.92242,1.65,0,0,0,1
25,144,82,1.65,0,0,0,1
21,144,82,1.65,0,0,210,1
80,136.4553,101.9612,1.747246,0,0,0,1
80,131.5418,102.013,1.672037,0,0,180,1
83,137,108,1.65,0,0,990,1
83,137,110,1.65,0,0,990,1
75,134,107,1.65,0,0,0,1
76,137.5,106.5,1.65,0,0,0,1
77,139.5,106.5,1.65,0,0,0,1
77,142.5,106.5,1.65,0,0,0,1
76,130.5,106.5,1.65,0,0,0,1
77,128.5,106.5,1.65,0,0,0,1
21,138.2058,105.042,1.784852,55,0,0,1
23,138,110.5,1.65,0,0,1170,1
128,142,110,1.65,0,0,1800,1
127,143.2817,108.1652,2.7,0,0,1890,1
127,143.2236,111.3843,2.65,0,0,-630,1
72,130.4014,106.3831,4.2,0,0,1470,1
72,137.3118,106.4654,4.2,0,0,1470,1
133,132.5,106.5,1.65,0,0,2610,1
83,137,112,1.65,0,0,990,1
123,129,124,1.65,0,0,630,1
124,129.5,120.5,1.65,0,0,450,1
58,128.557,120.1283,1.7,0,0,1080,1
96,129.3846,122.267,3.349999,0,0,2340,1
122,129.5,126,1.65,0,0,810,1
109,129.7225,120.8099,1.77228,0,0,-720,0.5400004
83,137,114,1.65,0,0,990,1
83,139,116,1.65,0,0,1260,1
82,137.5,115.5,1.65,0,0,1260,1
83,141,126,1.65,0,0,0,1
20,142.2042,125.4077,1.85,-175,0,900,1
82,136.5,121.5,1.65,0,0,2160,1
82,136.5,123.5,1.65,0,0,1530,1
84,137,122.5,1.65,0,0,2250,1
84,135,122.5,1.65,0,0,2070,1
82,135.5,123.5,1.65,0,0,1980,1
82,135.5,121.5,1.65,0,0,1710,1
24,136.2681,122.6307,1.65,0,0,420,1
23,136.2685,122.6735,1.649999,60,0,1500,0.6400003
23,138,114,1.65,0,0,810,1
24,138,114.5,1.65,0,0,1170,1
20,138.0095,122.3444,-0.4702033,0,0,780,1
129,128.1954,118.1468,1.65,0,0,2250,1
127,139.5,126.5,1.65,0,0,2160,1
127,142.5,126.5,1.65,0,0,2250,1
82,140.5,115.5,1.65,0,0,-270,1
84,141,114.5,1.65,0,0,-270,1
23,139.5,115,1.65,0,0,-360,1
20,142.8242,127.4656,3.249999,-35,0,600,1
25,142.625,127.8285,1.9,-55,0,630,1
121,129.5,128,1.65,0,0,810,1
83,143,128,1.65,0,0,90,1
83,139,128,1.65,0,0,270,1
24,141,128,1.65,0,0,540,1
105,141,128,1.65,0,0,-270,1
23,141.5,128,1.65,0,0,270,1
123,129,132,1.65,0,0,630,1
121,129.5,134,1.65,0,0,450,1
58,130.5,136.5,1.65,0,0,1080,1
58,130.5,135.5,1.65,0,0,1080,1
58,130.5349,135.8923,2.7,0,0,1080,1
66,140,141,1.65,0,0,720,1
66,138,143,1.65,0,0,2070,1
83,138,143,1.65,0,0,2250,1
124,129.4632,137.5071,1.65,0,0,180,1
83,143,143,1.65,0,0,1980,1
82,138.5,141.5,1.65,0,0,2070,1
83,140,141,1.65,0,0,2160,1
83,142,141,1.65,0,0,2160,1
133,141.5,140.5,1.65,0,0,720,1
133,140.5,140.5,1.65,0,0,720,1
133,139.5,140.5,1.65,0,0,720,1
133,138.5,140.5,1.65,0,0,720,1
84,141.5,143,1.65,0,0,-180,1
83,141,130,1.65,0,0,180,1
122,129.5,130,1.65,0,0,810,1
20,138.489,130.4852,1.85,-175,0,900,1
25,140.5,142,1.65,5,0,0,1.599999
90,143.0718,140.4406,0.5500001,0,0,2160,1
82,143.5,139.5,1.65,0,0,2160,1
82,142.5,139.5,1.65,0,0,2070,1
84,142,140.5,1.65,0,0,2430,1
22,143.4179,139.9021,2.099999,-60,0,2700,0.6000004
127,142.5,129.5,1.65,0,0,2250,1
127,139.5,129.5,1.65,0,0,2340,1
82,136.5,132.5,1.65,0,0,2160,1
82,135.5,132.5,1.65,0,0,1710,1
82,136.5,134.5,1.65,0,0,1530,1
84,137,133.5,1.65,0,0,1890,1
84,135,133.5,1.65,0,0,2070,1
82,135.5,134.5,1.65,0,0,1980,1
23,135.5,133.5,1.65,-20,0,600,0.7000003
66,144,141,1.65,0,0,2160,1
83,144,141,1.65,0,0,2160,1
20,144,140.5,1.65,5,0,0,1
84,144,140.5,1.65,0,0,2250,1
80,136.5148,155.0245,1.780134,0,0,0,1
80,131.5478,154.9891,1.706259,0,0,180,1
96,140.991,144.6644,3.3,0,0,810,1
115,143,147,1.65,0,0,2070,1
66,138,147,1.65,0,0,2070,1
83,138,145,1.65,0,0,2250,1
83,138,147,1.65,0,0,2250,1
84,138,148.5,1.65,0,0,2250,1
92,129.2637,146.5244,1.65,0,0,900,1
133,143.5,144.5,1.65,0,0,720,1
133,130.5,148.5,1.65,0,0,720,1
133,128.5,148.5,1.65,0,0,-360,1
133,129.5,148.5,1.65,0,0,-360,1
75,134,150,1.65,0,0,900,1
76,137.5,149.5,1.65,0,0,900,1
76,130.5,149.5,1.65,0,0,900,1
77,139.5,149.5,1.65,0,0,1260,1
77,142.5,149.5,1.65,0,0,1260,1
77,128.5,149.5,1.65,0,0,1260,1
133,132.5,149.5,1.65,0,0,810,1
133,137.5,148.5,1.65,0,0,720,1
