Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
9,97.22699,203.2026,131.2673,-10,0,2460,1
9,101.154,206.6345,130.1078,-10,0,2460,1
9,105.7586,200.4255,130.1078,-10,0,2460,1
10,111.5,213.5,165,0,0,360,1
10,105.5,220.5,165,0,0,360,1
10,102.5,212.5,165,0,0,207,0.99
21,104.8458,208.0976,239.0701,10,0,1410,1
21,101.5394,217.6445,239.0701,10,0,1410,1
9,97.95741,219.2978,130.1078,-10,0,3240,1
10,108.5,227.5,165,0,0,360,1
10,100.5,225.5,165,0,0,360,1
20,107.9699,235.897,255,5,0,30,1
9,102.4621,235.7329,130.1077,-10,0,2460,1
0,97.5,247,198.5795,5,0,-150,1
0,104,246,208.4316,0,0,-180,1
0,110.5,246.5,196.4669,5,0,-510,1
0,107.5,246.5,219.081,5,0,-360,1
20,111.2743,240.902,255,5,0,30,1
21,109.4403,245.2322,341.3154,50,0,1830,1
21,99.2418,245.2427,326.2101,50,0,1830,1
9,97.33194,244.1619,137.322,-10,0,2460,1
9,106.6707,242.8985,139.6759,-10,0,2460,1
23,120,15,165,-380,0,1620,1
24,122.5,9,165,-380,0,1620,1
24,115,9.5,165,-380,0,1620,1
8,115.5,7.5,165,0,0,3660,1
20,119.9261,46.47065,307.2338,-20,0,240,1
9,127.9994,40.90418,138.822,10,0,4290,1
24,122,45,198.1966,5,0,1050,1
20,116.7979,56.63519,165,0,0,0,1
21,118.3301,51.67154,165,0,0,0,1
21,125.5792,61.4642,220,25,0,60,1
81,112.5,57,165,0,0,-180,1
81,114.5,57,165,0,0,-180,1
81,116.5,57,165,0,0,-180,1
81,117.5,55.5,165,0,0,-270,1
81,118.5,53,165,0,0,-240,1
81,120,51.5,165,0,0,-210,1
81,122,51,165,0,0,-180,1
81,124,51,165,0,0,-180,1
81,126,51,188.2574,0,0,-180,1
81,126,63.5,165,-5,0,120,1
81,126.5,61.5,165,-5,0,90,1
81,123.5,59.5,165,350,0,270,1
81,123.5,57.5,165,350,0,270,1
81,126.5,59.5,165,360,0,-990,1
81,126.5,57.5,165,360,0,-990,1
81,124.5,55.5,165,360,0,-930,1
81,126,56,165,360,0,-1020,1
81,123,61,165,360,0,-750,1
81,121,62,165,360,0,-750,1
81,119,62.5,165,360,0,-720,1
81,117.5,61.5,165,360,0,-660,1
81,116,60.5,165,360,0,-720,1
81,114,60.5,165,360,0,-720,1
10,125,60,165,-5,0,450,1
58,120.5,55.5,165,0,0,0,1
58,121.5,57.5,165,0,0,0,1
58,127.5,60.5,165,0,0,0,1
20,126,60,165,0,0,0,1
50,117.5,56.5,165,0,0,0,1
50,113,61.5,165,0,0,0,1
50,124.5,56.5,165,0,0,0,1
58,120.5,56.5,165,0,0,0,1
58,121.5,56.5,165,0,0,0,1
9,112.7816,51.24504,130.1077,10,0,4230,1
81,128,51,184.1315,0,0,-180,1
81,124,76,165,0,0,1530,1
81,124,74,165,0,0,1530,1
81,124,72,165,0,0,1530,1
81,124,70,165,0,0,1530,1
21,125.5,66.5,165,25,0,120,1
81,124,68,165,-5,0,90,1
81,125,65.5,165,-5,0,120,1
10,124.3461,65.40171,165,-5,0,450,1
22,122.5,75.5,165,0,0,570,1
81,117.5,75,43.49997,360,0,600,1
81,116.5,73.5,43.49996,360,0,600,1
81,115.5,72,43.49997,360,0,780,1
81,114.5,77,43.50001,360,0,600,1
81,113.5,75.5,43.49998,360,0,780,1
81,112.5,74,43.5,360,0,780,1
81,114.5,70.5,43.50001,360,0,600,1
81,115,76,165,0,0,30,1
81,119,74,165,0,0,60,1
81,118,72.5,165,0,0,60,1
81,116.7137,71.18268,165,0,0,30,1
81,115.302,70.16325,165,0,0,30,1
81,113.6288,74.53854,165,0,0,60,1
50,114.4621,75.16489,165,0,0,0,1
50,117.7847,71.35319,165,0,0,0,1
22,123,68,165,350,0,270,1
21,124,69.5,165,25,0,120,1
99,122.9053,69.82158,165,0,0,360,1
20,125,69.5,165,75,0,60,1
72,115.71,76.32777,260,0,0,390,1
72,113.1136,73.8465,260,0,0,390,1
72,118.405,73.21609,265,0,0,390,1
72,115.9285,70.64329,265,0,0,390,1
81,116.5522,76.77662,165,0,0,30,1
81,112.5,73,165,0,0,-120,1
50,116.8524,76.88721,165,0,0,0,1
50,119.577,74.48531,165,0,0,630,1
50,115.3311,70.0369,165,0,0,0,1
22,114.711,65.96594,165,350,0,270,1
81,118.2203,77.56069,165.0001,0,0,30,1
81,119.9523,75.56474,165,0,0,60,1
81,113.6836,69.27019,165,0,0,30,1
22,122.2388,74.51628,165.0001,350,0,270,1
95,120.8605,76.2419,165,0,0,0,1
20,121.4778,74.67226,165,0,0,0,1
95,119.4341,78.36253,165,0,0,0,1
95,112.6372,68.43262,165,0,0,30,1
21,114.2598,67.62232,165.0001,55,0,90,1
81,114,80,165,0,0,0,1
81,116,80,165,0,0,0,1
81,118,80,165,0,0,0,1
81,128,68,165,0,0,660,1
81,118,87,165,0,0,540,1
81,120,87,165,0,0,540,1
81,122,87,165,0,0,540,1
81,124,87,165,0,0,540,1
81,126,87,165,0,0,540,1
20,127.7277,87.62828,165,0,0,0,1
20,112.1684,87.83298,165,0,0,0,1
21,120.0983,87.02541,220,25,0,60,1
81,114,87,165,0,0,360,1
81,116,87,165,0,0,540,1
10,115.5,87.5,165,-5,0,450,1
10,125.5,88,165,-5,0,450,1
83,120.8031,85.96614,154.9999,0,0,450,1
83,120.8287,83.98941,154.9999,0,0,450,1
83,120.8321,82.03691,155,0,0,450,1
50,120.5602,87.52608,165,0,0,630,1
81,118.5,81,165,0,0,0,1
58,120.5,80.5,165,0,0,630,1
58,119.5,80.5,165,0,0,630,1
97,127.6717,87.28945,165,-5,0,390,1
12,114.5,108.5,165,0,0,1470,1
11,116,108.5,165,0,0,1500,0.6000004
51,117.1433,106.2291,279.9998,0,0,360,1
66,122,109,165,0,0,810,1
67,122,111.5,165,0,0,990,1
76,116.5,106.5,165,0,0,0,1
77,121.5,106.5,165,0,0,0,1
77,118.5,106.5,165,0,0,0,1
77,114.5,106.5,165,0,0,0,1
76,112.5,106.5,165,0,0,0,1
76,112.5,106.5,165,0,0,-90,1
77,112.5,108.5,165,0,0,1350,1
76,112.5,110.5,165,0,0,1350,1
76,123.5,106.5,165,0,0,0,1
84,122,111.5,165,0,0,450,1
83,122,110,165,0,0,2250,1
83,122,108,165,0,0,2250,1
133,122.5,111.5,165,0,0,-270,1
133,122.5,109.5,165,0,0,-270,1
133,122.5,110.5,165,0,0,-270,1
133,122.5,108.5,165,0,0,-270,1
23,118.5,110.5,165,0,0,1080,1
20,124,108,165,0,0,1080,1
20,123,108.5,165,0,0,1080,1
51,126.9946,106.1645,279.9999,0,0,360,1
77,125.5,106.5,165,0,0,360,1
129,117,110,165,0,0,1890,0.5600004
129,118.5,109,165,0,0,2280,1
68,122,112,165,0,0,1260,0.6800003
122,126,120.5,165,0,0,1080,1
124,120.5,120.5,165,0,0,720,1
122,120.5,126,165,0,0,990,1
58,122.1678,122.2506,165.0001,0,0,990,1
58,122.5559,121.4266,164.9999,0,0,990,1
58,121.5598,121.7578,165,0,0,990,1
122,124,120.5,165,0,0,1080,1
58,127.727,120.1291,170,0,0,1080,1
58,126.8872,120.2111,170,0,0,1230,1
118,115.5,113,165,0,0,2160,1
111,123,119.5,165,-20,0,2160,1
96,116.4758,113.7664,315,0,0,1260,1
102,125.5,120,165,0,0,990,1
51,112.8307,118.8445,279.9998,0,0,450,1
145,125.5,127.5,165,0,0,90,1
152,127.3426,127.7234,260,0,0,270,1
145,127.5,126.5,165,0,0,210,1
145,126.5,126.5,165,0,0,150,1
83,118,116,165,0,0,2340,1
84,119.5,116,165,0,0,180,1
66,120,116,165,0,0,900,1
66,116,116,165,0,0,900,1
67,113.5,116,165,0,0,1080,1
67,122,114.5,165,0,0,990,1
68,122,114,165,0,0,1260,0.6600003
84,120.5,116,165,0,0,1260,1
122,120.5,124,165,0,0,-90,1
142,122,125.5,165,0,0,0,1
145,121.5,126.5,165,0,0,0,1
145,122.5,126.5,165,0,0,0,1
145,122.5,124.5,165,0,0,-180,1
145,121.5,124.5,165,0,0,120,1
133,121.4754,123.5131,165,0,0,2250,1
125,123.1442,123.13,475,0,0,0,1
125,127.1934,123.13,475,0,0,90,1
126,127.144,127.1956,475,0,0,90,1
133,113.5,124.5,165,0,0,-270,1
133,113.5,123.5,165,0,0,-270,1
133,113.5,120.5,165,0,0,-270,1
133,113.5,117.5,165,0,0,-270,1
76,112.5,124.5,165,0,0,990,1
77,112.5,119.5,165,0,0,990,1
78,112.5,122.5,165,0,0,990,1
77,112.5,115.5,165,0,0,1350,1
77,112.5,112.5,165,0,0,1350,1
76,112.5,117.5,165,0,0,1350,1
82,121.5,115.5,165,0,0,2610,1
84,122,114.5,165,0,0,1530,1
67,122,115.5,165,0,0,990,1
133,122.5,114.5,165,0,0,-270,1
133,122.5,115.5,165,0,0,-270,1
126,123.1282,127.1423,475,0,0,270,1
23,119,114.5,165,0,0,1080,1
20,114.7009,123.8616,235,-35,0,990,1
57,127.6968,118.1602,165,5,0,450,1
83,116,116,165,0,0,2340,1
83,114,116,165,0,0,2340,1
72,112.337,124.467,420.0001,0,0,1470,1
143,124.9465,122.3538,140,0,0,360,1
143,124.8323,122.3569,139.9999,0,0,180,1
150,125.3101,122.5323,269.9999,0,0,270,1
145,125.5,123.5,165,0,0,-30,1
133,113.5,121.5,165,0,0,2610,1
143,127,128,165,0,0,270,1
122,120.5,128,165,0,0,-90,1
75,113,128,165,0,0,990,1
120,128,118.5,165,0,0,2880,0.7800002
142,128,127.5,165,0,0,900,1
122,120.5,130,165,0,0,990,1
124,120.5,137.5,165,0,0,990,1
122,124,137.5,165,0,0,900,1
122,126,137.5,165,0,0,900,1
121,120.5,134,165,0,0,630,1
141,122,136.5,165,0,0,900,1
144,122.5,134.5,165,0,0,0,1
144,124.5,134.5,165,0,0,0,1
144,126.5,134.5,165,0,0,0,1
140,123.6035,136.5472,165,0,0,900,1
141,125.2507,136.5212,165,0,0,900,1
58,127.3008,136.9199,205,-90,0,-180,1.2
58,126.452,137.0236,205,-90,0,-180,1.14
58,126.9499,136.9222,265.0001,-90,0,-180,1
51,112.8445,135.978,260,0,0,90,1
145,121.5,130.5,165,0,0,0,1
145,122.5,130.5,165,0,0,300,1
142,122,129.5,165,0,0,900,1
153,122.0244,129.4562,255,0,0,180,1
145,122.5,128.5,165,0,0,150,1
145,121.5,128.5,165,0,0,150,1
151,127.386,128.3812,260,0,0,180,1
145,127.5,129.5,165,0,0,360,1
145,125.5,128.5,165,0,0,60,1
145,126.5,129.5,165,0,0,360,1
122,120.5,132,165,0,0,-90,1
146,122.5,133.5,165,0,0,2490,1
146,124.5027,133.4298,165,0,0,90,1.04
146,126.5509,133.4491,165,0,0,90,1.04
133,121.459,132.4838,165,0,0,2250,1
150,122.4663,134.4177,275,0,0,240,1
153,122.9001,134.4196,270,0,0,210,1
153,125.3047,134.3603,270.0001,0,0,150,1
150,126.6146,134.4893,274.9999,0,0,210,1
150,124.5539,134.6462,275,0,0,390,1
126,123.1113,131.1624,475,0,0,270,1
125,123.3582,135.1293,475,0,0,270,1
133,113.5,138.5,165,0,0,-270,1
133,113.5,137.5,165,0,0,-270,1
133,113.5,131.5,165,0,0,-270,1
133,113.5,132.5,165,0,0,-270,1
150,126.5843,128.2537,250,0,0,60,1
76,112.5,131.5,165,0,0,990,1
77,112.5,140.5,165,0,0,1350,1
77,112.5,143.5,165,0,0,1350,1
77,112.5,136.5,165,0,0,990,1
77,112.5,133.5,165,0,0,990,1
76,112.5,138.5,165,0,0,990,1
126,127.1619,131.2078,475,0,0,90,1
125,127.1848,135.2062,475,0,0,180,1
133,113.5,133.5,165,0,0,1170,1
133,113.5,134.5,165,0,0,1170,1
20,113.6447,135.3613,310,-65,0,960,1
129,114,141,165,0,0,1890,1
127,113.5,139.5,165,0,0,2250,1
116,117.5,143.5,165,0,0,2160,1
116,114,141,165,0,0,2250,1
116,114,143,165,0,0,1920,1
72,112.3608,131.5019,420,0,0,1470,1
133,113.5,129.5,165,0,0,2520,1
133,115.5,141.5,165,0,0,2610,1
133,115.5,140.5,165,0,0,2610,1
133,122.5,143.5,165,0,0,2520,1
131,116.6189,142.13,244.9999,0,0,0,1
127,121.5,144,165,0,0,2160,1
127,119,144,165,0,0,2160,1
58,128,136.5,165,0,0,90,1
142,128,128.5,165,0,0,900,1
101,128,139,165,0,0,990,1
51,124.3989,149.1123,279.9998,0,0,720,1
58,117.5813,146.8557,185,-85,0,-420,1
93,127,146.5,165,0,0,900,1
93,126,146.5,165,0,0,900,1
133,127.5,148.5,165,0,0,-360,1
133,126.5,148.5,165,0,0,-360,1
76,112.5,149.5,165,0,0,900,1
76,112.5,149.5,165,0,0,990,1
77,125.5,149.5,165,0,0,1260,1
77,121.5,149.5,165,0,0,1260,1
77,118.5,149.5,165,0,0,1260,1
77,114.5,149.5,165,0,0,1260,1
76,112.5,145.5,165,0,0,1350,1
76,116.5,149.5,165,0,0,1260,1
77,112.5,147.5,165,0,0,1350,1
76,123.5,149.5,165,0,0,1260,1
20,122.5,147.5,165,-75,0,930,1
117,117.5,145,165,0,0,2070,0.8600001
98,123.5,146.5,165,0,0,-660,1
58,122.5,145.5,165,0,0,-660,1
132,120.3216,146.7944,444.9999,0,0,2160,1
132,119.0368,146.7396,470,0,0,2160,0.5600004
58,122.5215,144.5564,164.9999,0,0,-660,1
102,113.5,146,165,0,0,720,1
133,125.5,148.5,165,0,0,2520,1
93,128,146.5,165,0,0,900,1
23,124.5536,173.4619,165,0,0,507,1
23,127.6018,173.8053,165,0,0,747,1
23,121.477,174.1377,165.0001,0,0,747,1
23,126.7575,175.6902,165,0,0,747,1
9,112.7376,164.3241,130.1077,-10,0,3420,1
9,113.0852,171.4835,130.1078,-10,0,3600,1
9,116.905,173.882,130.1077,-10,0,3540,1
2,115.5,183.5,165,0,0,2850,1
27,114,186,165,0,0,2700,1
27,118,186,165,0,0,2700,1
26,118,188,165,0,0,2700,1
26,116,189,165,0,0,2700,1
26,114.5,182,165,0,0,2700,1
26,113.5,185.5,165,0,0,2700,1
26,114,188,165,0,0,2700,1
26,112.5,188.5,165,0,0,2700,1
26,113,185.5,165,0,0,2460,1
26,113,189.5,165,0,0,2400,1
26,115.5,185.5,165,0,0,2160,1
31,114.6879,183.512,125,10,0,2670,0.5600004
2,114.5,186.5,165,0,0,2700,1
2,117.5,189.5,165,0,0,2850,1
2,115.5,190.5,165,0,0,2880,1
2,112.5,183.5,165,0,0,2700,1
2,113.5,178.5,165,0,0,2700,1
9,121.7995,183.8881,130.1077,-10,0,2430,1
9,117.8189,189.3844,130.1077,-10,0,2430,1
9,124.6876,189.8175,130.1078,-10,0,2430,1
9,126.8101,177.7369,130.1077,-10,0,2430,1
9,121.3082,178.0952,130.1078,-10,0,3540,1
4,114,196.5,165,0,0,2880,1
2,117.5,201.5,165,0,0,2880,1
26,117,194,165,0,0,2220,1
26,113,194.5,165,0,0,2160,1
2,118.5,193.5,165,0,0,2700,1
2,121.5,195.5,165,0,0,2760,1
2,121.5,200.5,165,0,0,2940,1
3,113.5,199.5,165,0,0,2880,1
2,115.5,195.5,165,0,0,2880,1
5,113.5,195.5,165,0,0,2880,1
10,113.5,205.5,165,0,0,11,0.93
9,120.8485,198.1277,130.1077,-10,0,2430,1
10,113.5,218.5,165,0,0,360,1
10,114.5,222.5,165,0,0,360,1
21,119.1629,214.594,239.0701,10,0,1200,1
9,117.2117,222.7772,130.1077,-10,0,3060,1
9,114.2413,217.2183,130.1078,-10,0,3240,1
9,120.6048,214.5776,130.1078,-10,0,3240,1
9,125.1938,220.8062,130.1077,-10,0,3240,1
9,112.6239,208.4986,130.1077,-10,0,3240,1
66,128,210.5,165,-5,0,-90,1
66,128,214.5,165,-5,0,270,1
66,128,218.5,165,5,0,450,1
66,128,222.5,165,5,0,450,1
55,122.5,234,165,0,0,360,1
10,114,231,165.8413,0,0,360,1
10,119.5,236.5,238.5773,0,0,360,1
10,117.5,233.5,188.7655,0,0,360,1
10,122.5,238,300.8218,0,0,360,1
5,118.748,231.6378,143.1238,-50,0,300,1
10,118.0177,230.0299,165.0098,0,0,360,1
40,119.0241,230.422,115.0418,-20,0,390,1
40,119.5562,232.186,133.6056,5,0,390,1
10,123,237,319.1565,0,0,360,1
10,117.5172,227.2432,168.0556,0,0,360,1
20,120.4944,226.5377,164.0701,0,0,360,1
21,120.2772,228.7225,164.0701,70,0,480,1
21,120.217,230.2614,164.0701,75,0,390,1
21,126.255,231.1425,171.8587,75,0,390,1
9,125.4091,226.2211,130.1078,-10,0,3060,1
66,128,226.5,165,5,0,450,1
4,118.7851,243.3508,214.6343,-50,0,300,1
0,114.5,246.5,180.3987,5,0,-150,1
1,126,247,176.0084,5,0,-510,1
0,122.5,246,171.6491,5,0,-510,1
0,119,246,192.9969,0,0,-180,1
20,115.137,246.4417,219.5836,5,0,30,1
20,126.605,240.4528,396.0533,5,0,30,1
20,114.8016,242.1578,269.5994,5,0,30,1
9,122.3241,245.8079,160.521,-10,0,2460,1
20,138.2142,24.94341,282.7724,-20,0,240,1
8,142,28,165,0,0,3660,1
8,141,20.5,164.7727,0,0,3660,1
8,130.5,17,165,0,0,3660,1
24,134.5,25.5,165,5,0,1050,1
20,135.6904,42.18282,282.7725,-20,0,240,1
9,140.1792,45.79209,130.1077,10,0,4380,1
24,134.5,34,165,5,0,1050,1
24,133.5,48,172.7255,5,0,1050,1
21,131.3897,51.96147,178.5578,0,0,60,1
81,130,51.5,180.4684,0,0,-150,1
81,131.5,52.5,178.1359,0,0,-150,1
81,132.5,54,177,0,0,-120,1
81,132.5,56,174.583,0,0,-90,1
81,132.5,58,169.0631,0,0,-90,1
81,132.5,60,166.3761,0,0,-90,1
81,132.5,62,165.6153,0,0,-90,1
58,129.5,56.5,165,0,0,0,1
58,129.5,57.5,165,0,0,0,1
58,128.5,60.5,165,0,0,0,1
58,129.5,60.5,165,0,0,0,1
20,142.0861,48.80066,285.4734,-20,0,240,1
9,133.8703,53.66138,142.3024,10,0,4380,1
81,132.5,64,165,0,0,-90,1
20,130.766,74.33152,165,0,0,0,1
21,131.9653,71.45524,220,25,0,120,1
81,130,78,165,0,0,630,1
81,130,76,165,0,0,630,1
81,130,74,165,0,0,630,1
81,130.5,72,165,0,0,660,1
81,132.5,66,165,0,0,-90,1
81,132,68,165,-5,0,-240,1
81,130,70.5,165,0,0,570,1
81,128.5,69.5,165,0,0,570,1
81,129.5,67,165,0,0,720,1
81,131.5,67,165,0,0,720,1
58,129.5,64.5,165,0,0,0,1
58,129.5,65.5,165,0,0,0,1
58,129.5,66.5,165,0,0,0,1
58,128.5,64.5,165,0,0,0,1
50,128.5,68.5,165,0,0,0,1
9,133.3232,72.92957,130.1077,10,0,4380,1
81,130,80,165,0,0,630,1
80,131.5483,94.01665,168.1337,0,0,180,1
32,143.3666,89.87834,120,-5,0,0,1
25,137,88.5,165,-5,0,270,1
25,137.5,89,165,-5,0,210,1
80,136.4641,93.98598,173.8625,0,0,0,1
25,140.5,81,165,0,0,0,1
24,140.5,87,165,0,0,0,1
21,143,88,165,0,0,210,1
20,130.4769,82.4314,165,0,0,0,1
81,130,82,165,0,0,630,1
127,131.5,89.5,165,0,0,2520,1
127,136.5,89.5,165,0,0,2520,1
57,129.6398,87.92242,165,0,0,0,1
25,144,82,165,0,0,0,1
21,144,82,165,0,0,210,1
80,136.4553,101.9612,174.7246,0,0,0,1
80,131.5418,102.013,167.2037,0,0,180,1
83,137,108,165,0,0,990,1
83,137,110,165,0,0,990,1
75,134,107,165,0,0,0,1
76,137.5,106.5,165,0,0,0,1
77,139.5,106.5,165,0,0,0,1
77,142.5,106.5,165,0,0,0,1
76,130.5,106.5,165,0,0,0,1
77,128.5,106.5,165,0,0,0,1
21,138.2058,105.042,178.4852,55,0,0,1
23,138,110.5,165,0,0,1170,1
128,142,110,165,0,0,1800,1
127,143.2817,108.1652,270,0,0,1890,1
127,143.2236,111.3843,265,0,0,-630,1
72,130.4014,106.3831,420,0,0,1470,1
72,137.3118,106.4654,420,0,0,1470,1
133,132.5,106.5,165,0,0,2610,1
83,137,112,165,0,0,990,1
123,129,124,165,0,0,630,1
124,129.5,120.5,165,0,0,450,1
58,128.557,120.1283,170,0,0,1080,1
96,129.3846,122.267,334.9999,0,0,2340,1
122,129.5,126,165,0,0,810,1
109,129.7225,120.8099,177.228,0,0,-720,0.5400004
83,137,114,165,0,0,990,1
83,139,116,165,0,0,1260,1
82,137.5,115.5,165,0,0,1260,1
83,141,126,165,0,0,0,1
20,142.2042,125.4077,185,-175,0,900,1
82,136.5,121.5,165,0,0,2160,1
82,136.5,123.5,165,0,0,1530,1
84,137,122.5,165,0,0,2250,1
84,135,122.5,165,0,0,2070,1
82,135.5,123.5,165,0,0,1980,1
82,135.5,121.5,165,0,0,1710,1
24,136.2681,122.6307,165,0,0,420,1
23,136.2685,122.6735,165,60,0,1500,0.6400003
23,138,114,165,0,0,810,1
24,138,114.5,165,0,0,1170,1
20,138.0095,122.3444,-47.02032,0,0,780,1
129,128.1954,118.1468,165,0,0,2250,1
127,139.5,126.5,165,0,0,2160,1
127,142.5,126.5,165,0,0,2250,1
82,140.5,115.5,165,0,0,-270,1
84,141,114.5,165,0,0,-270,1
23,139.5,115,165,0,0,-360,1
20,142.8242,127.4656,324.9999,-35,0,600,1
25,142.625,127.8285,190,-55,0,630,1
121,129.5,128,165,0,0,810,1
83,143,128,165,0,0,90,1
83,139,128,165,0,0,270,1
24,141,128,165,0,0,540,1
105,141,128,165,0,0,-270,1
23,141.5,128,165,0,0,270,1
123,129,132,165,0,0,630,1
121,129.5,134,165,0,0,450,1
58,130.5,136.5,165,0,0,1080,1
58,130.5,135.5,165,0,0,1080,1
58,130.5349,135.8923,270,0,0,1080,1
66,140,141,165,0,0,720,1
66,138,143,165,0,0,2070,1
83,138,143,165,0,0,2250,1
124,129.4632,137.5071,165,0,0,180,1
83,143,143,165,0,0,1980,1
82,138.5,141.5,165,0,0,2070,1
83,140,141,165,0,0,2160,1
83,142,141,165,0,0,2160,1
133,141.5,140.5,165,0,0,720,1
133,140.5,140.5,165,0,0,720,1
133,139.5,140.5,165,0,0,720,1
133,138.5,140.5,165,0,0,720,1
84,141.5,143,165,0,0,-180,1
83,141,130,165,0,0,180,1
122,129.5,130,165,0,0,810,1
20,138.489,130.4852,185,-175,0,900,1
25,140.5,142,165,5,0,0,1.599999
90,143.0718,140.4406,55.00002,0,0,2160,1
82,143.5,139.5,165,0,0,2160,1
82,142.5,139.5,165,0,0,2070,1
84,142,140.5,165,0,0,2430,1
22,143.4179,139.9021,209.9999,-60,0,2700,0.6000004
127,142.5,129.5,165,0,0,2250,1
127,139.5,129.5,165,0,0,2340,1
82,136.5,132.5,165,0,0,2160,1
82,135.5,132.5,165,0,0,1710,1
82,136.5,134.5,165,0,0,1530,1
84,137,133.5,165,0,0,1890,1
84,135,133.5,165,0,0,2070,1
82,135.5,134.5,165,0,0,1980,1
23,135.5,133.5,165,-20,0,600,0.7000003
66,144,141,165,0,0,2160,1
83,144,141,165,0,0,2160,1
20,144,140.5,165,5,0,0,1
84,144,140.5,165,0,0,2250,1
80,136.5148,155.0245,178.0134,0,0,0,1
80,131.5478,154.9891,170.6259,0,0,180,1
96,140.991,144.6644,330,0,0,810,1
115,143,147,165,0,0,2070,1
66,138,147,165,0,0,2070,1
83,138,145,165,0,0,2250,1
83,138,147,165,0,0,2250,1
84,138,148.5,165,0,0,2250,1
92,129.2637,146.5244,165,0,0,900,1
133,143.5,144.5,165,0,0,720,1
133,130.5,148.5,165,0,0,720,1
133,128.5,148.5,165,0,0,-360,1
133,129.5,148.5,165,0,0,-360,1
75,134,150,165,0,0,900,1
76,137.5,149.5,165,0,0,900,1
76,130.5,149.5,165,0,0,900,1
77,139.5,149.5,165,0,0,1260,1
77,142.5,149.5,165,0,0,1260,1
77,128.5,149.5,165,0,0,1260,1
133,132.5,149.5,165,0,0,810,1
133,137.5,148.5,165,0,0,720,1
23,139.7337,144.0737,165,0,0,0,1
72,137.4414,149.5951,420,0,0,1800,1
72,130.3922,149.5991,420,0,0,1470,1
80,136.511,163.0064,178.315,0,0,0,1
80,131.5496,163.0009,170.2595,0,0,180,1
9,139.2565,169.3911,130.1078,-10,0,2430,1
9,142.1249,168.4188,124.0614,-10,0,2430,1
9,137.9066,174.4482,130.1078,-10,0,2370,1
81,131.5,168,165,0,0,3330,1
81,136.5,168,165,0,0,3330,1
81,136.5,170,165,0,0,3330,1
81,136.5,172,165,0,0,3330,1
81,131.5,170,165,0,0,3330,1
81,130.5,170.5,165,0,0,3270,1
23,135.3001,178.835,165,0,0,747,1
23,137.8873,186.2946,165,0,0,807,1
9,135.331,181.9871,130.1078,-10,0,2430,1
9,130.5574,183.9388,130.1078,-10,0,2430,1
9,141.9163,178.9125,130.1077,-10,0,2310,1
50,141.5,192.5,165,0,0,1500,1
50,137.5,192.5,165,0,0,1500,1
23,137.453,195.6775,165,0,0,807,1
23,138.0755,205.004,165.0001,0,0,807,1
23,143.1014,196.0831,165.0001,0,0,1107,1
23,136.0361,199.4114,165,0,0,1107,1
23,138.1228,203.9974,165,35,0,1347,1
66,131.0807,207.989,165,-5,0,-180,1
24,137.5126,206.7174,165,35,0,1857,1
68,138.0004,207.8221,165,0,0,90,1
9,134.81,192.0808,130.1078,-10,0,2430,1
9,132.3537,198.7196,130.1077,-10,0,2430,1
66,135,208,165,-5,0,-180,1
43,137,208,165,0,0,0,1
68,143,208,165,0,0,90,1
65,128.5,208,165,-5,0,-900,1
43,144,208,165,0,0,0,1
50,142.5,212.5,165,5,0,390,1
46,130.5,215,165,5,0,360,1
46,134.5,215.5,165,5,0,180,1
44,132,219,165,5,0,540,1
50,137.5,212.5,165,5,0,390,1
23,131.5283,214.5716,165.0001,35,0,1347,1
23,135.4286,210.4576,165.0001,35,0,1647,1
23,138.6252,213.9877,165,35,0,1647,1
23,138.3355,214.5807,165,35,0,1707,1
24,134.7953,215.2729,165,35,0,1857,1
24,132.5984,218.0789,165.0001,35,0,1857,1
24,132.7789,223.5093,165,35,0,1857,1
24,143.736,214.9158,165.0001,35,0,1857,1
23,135,209.5,165,35,0,1707,1
45,143.4568,216.2522,120,30,0,300,1
45,137.6498,214.9874,140.0001,-30,0,300,1
46,136.4736,218.5396,165,5,0,390,1
46,134.5,210.5396,165,5,0,360,1
44,130.8876,211.5793,165,5,0,330,1
46,130.641,215.8084,164.9999,5,0,390,1
43,137,228,165,5,0,360,1
50,142.5,224.5,165,5,0,390,1
50,137.5,224.5,165,5,0,390,1
68,143,228,165,0,0,90,1
68,138,228,165,0,0,90,1
42,137.5,234.5,165,5,0,450,1
42,142.5,231.5,165,5,0,270,1
42,137.2315,236.896,99.99998,20,0,780,1
42,137.284,231.1417,120,30,0,510,1
21,132.7407,237.8087,277.4371,5,0,30,1
21,130.5014,233.1416,283.9154,55,0,780,1
23,133.6323,224.1739,165.0001,35,0,1347,1
24,137.9935,231.2362,165.0001,35,0,1857,1
24,137.9951,235.7602,165,35,0,1857,1.42
24,136.7241,234.8535,165.0001,5,0,1857,1
66,134.6832,228.3999,139.7506,-5,0,-540,1
10,128.714,233.5238,216.3388,-5,0,510,1
45,132.0463,224.7511,-9.155273E-05,-45,0,300,1
45,132.239,225.5303,169.9999,-65,0,240,0.7200003
43,144,228,165,5,0,360,1
0,129.5,244.5,174.2373,0,0,-210,1
1,133.5,244.5,177.6615,5,0,-150,0.6200004
1,138.5,245,214.3594,5,0,-90,1
0,142.5,246,247.3164,0,0,1470,1
20,136.7634,240.74,257.6099,5,0,30,1
